"","GROUP","ONTOLOGY","UP_DOWN","ONT_DESCRIPTION","Disease","EA_VALUE","GROUP_1","GROUP_2","sample","ANCESTORS","first_ancestor","first_ancestor_name"
"814","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009279","DOWN","cellular_component","CU",0,"control","CU.3.meses","FECAL","GO:0016020, GO:0030312, GO:0110165, GO:0019867, GO:0030313, GO:0071944","GO:0110165","cellular anatomical entity"
"815","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009279","UP","cellular_component","CU",0,"control","CU.3.meses","FECAL","GO:0016020, GO:0030312, GO:0110165, GO:0019867, GO:0030313, GO:0071944","GO:0110165","cellular anatomical entity"
"816","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009341","DOWN","cellular_component","CU",1.82016423672346e-10,"control","CU.3.meses","FECAL","GO:1902494, GO:0032991","GO:0032991","protein-containing complex"
"817","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009341","UP","cellular_component","CU",5.470677584059e-07,"control","CU.3.meses","FECAL","GO:1902494, GO:0032991","GO:0032991","protein-containing complex"
"818","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009358","DOWN","cellular_component","CU",0.00800611575271612,"control","CU.3.meses","FECAL","GO:1902494, GO:0061695, GO:1990234, GO:0032991","GO:0032991","protein-containing complex"
"819","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009358","UP","cellular_component","CU",0.00401072793873162,"control","CU.3.meses","FECAL","GO:1902494, GO:0061695, GO:1990234, GO:0032991","GO:0032991","protein-containing complex"
"820","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009360","DOWN","cellular_component","CU",0.000304743311331684,"control","CU.3.meses","FECAL","GO:0061695, GO:1902494, GO:1990234, GO:0140535, GO:0032991, GO:0042575","GO:0032991","protein-containing complex"
"821","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009360","UP","cellular_component","CU",0.00241389381688884,"control","CU.3.meses","FECAL","GO:0061695, GO:1902494, GO:1990234, GO:0140535, GO:0032991, GO:0042575","GO:0032991","protein-containing complex"
"822","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009380","DOWN","cellular_component","CU",3.92796897857518e-06,"control","CU.3.meses","FECAL","GO:1902494, GO:1905347, GO:0140535, GO:1990391, GO:0032991, GO:1905348","GO:0032991","protein-containing complex"
"823","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009380","UP","cellular_component","CU",0.00712287374190361,"control","CU.3.meses","FECAL","GO:1902494, GO:1905347, GO:0140535, GO:1990391, GO:0032991, GO:1905348","GO:0032991","protein-containing complex"
"824","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009381","DOWN","molecular_function","CU",2.71475655611389e-08,"control","CU.3.meses","FECAL","GO:0016788, GO:1901360, GO:0004520, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0090304, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0071704, GO:0140640, GO:0016787","GO:0003824","catalytic activity"
"825","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009381","UP","molecular_function","CU",0.000136742622026522,"control","CU.3.meses","FECAL","GO:0016788, GO:1901360, GO:0004520, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0090304, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0071704, GO:0140640, GO:0016787","GO:0003824","catalytic activity"
"826","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009408","DOWN","biological_process","CU",0.0016842278782418,"control","CU.3.meses","FECAL","GO:0009628, GO:0009266, GO:0050896, GO:0006950","GO:0050896","response to stimulus"
"827","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009424","DOWN","cellular_component","CU",0.00190352737781589,"control","CU.3.meses","FECAL","GO:0009288, GO:0110165, GO:0043226, GO:0042995, GO:0043228","GO:0110165","cellular anatomical entity"
"828","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009432","DOWN","biological_process","CU",6.34308395282352e-12,"control","CU.3.meses","FECAL","GO:0009991, GO:0007154, GO:0006974, GO:0006950, GO:0009987, GO:0031668, GO:0009605, GO:0071496, GO:0051716, GO:0033554, GO:0050896","GO:0009987","cellular process"
"829","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009435","DOWN","biological_process","CU",0.00424827775544956,"control","CU.3.meses","FECAL","GO:0019637, GO:1901360, GO:0006163, GO:0006164, GO:1901362, GO:1901564, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0009117, GO:0044281, GO:0046483, GO:0019362, GO:0018130, GO:0072521, GO:0019363, GO:0072525, GO:0072524, GO:0072522, GO:0034641, GO:1901293, GO:0055086, GO:0009165, GO:0008152, GO:1901576, GO:0006793, GO:0044249, GO:0006139, GO:0009987, GO:0006796, GO:0006753, GO:0006725, GO:0044271, GO:0006807, GO:0046496, GO:0019674, GO:0034654, GO:0090407, GO:0019359, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"830","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009435","UP","biological_process","CU",0.00100048999706318,"control","CU.3.meses","FECAL","GO:0019637, GO:1901360, GO:0006163, GO:0006164, GO:1901362, GO:1901564, GO:0009058, GO:1901566, GO:0044238, GO:0044237, GO:0009117, GO:0044281, GO:0046483, GO:0019362, GO:0018130, GO:0072521, GO:0019363, GO:0072525, GO:0072524, GO:0072522, GO:0034641, GO:1901293, GO:0055086, GO:0009165, GO:0008152, GO:1901576, GO:0006793, GO:0044249, GO:0006139, GO:0009987, GO:0006796, GO:0006753, GO:0006725, GO:0044271, GO:0006807, GO:0046496, GO:0019674, GO:0034654, GO:0090407, GO:0019359, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"831","fecal.Control.control_vs_fecal.CU.3.meses","GO:0009847","DOWN","biological_process","CU",1.53132373448273e-09,"control","CU.3.meses","FECAL","GO:0032502, GO:0009987, GO:0048869","GO:0032502","developmental process"
"832","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015074","DOWN","biological_process","CU",1.51013459507047e-05,"control","CU.3.meses","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0006259, GO:0044238, GO:0006139, GO:0044237, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"833","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015074","UP","biological_process","CU",0.0001349489895075,"control","CU.3.meses","FECAL","GO:0090304, GO:1901360, GO:0008152, GO:0006259, GO:0044238, GO:0006139, GO:0044237, GO:0009987, GO:0006725, GO:0043170, GO:0046483, GO:0006807, GO:0034641, GO:0071704","GO:0008152","metabolic process"
"834","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015093","DOWN","molecular_function","CU",3.87713855989012e-09,"control","CU.3.meses","FECAL","GO:0046915, GO:0015075, GO:0008324, GO:0046873, GO:0098660, GO:0005215, GO:0022890, GO:0006811, GO:0006812, GO:0000041, GO:0098655, GO:0030001, GO:0055085, GO:0005381, GO:0022857, GO:0034220, GO:0006810, GO:0009987, GO:0098662, GO:0051179, GO:0051234, GO:0006826, GO:0015318, GO:0034755","GO:0005215","transporter activity"
"835","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015093","UP","molecular_function","CU",3.46856706023857e-07,"control","CU.3.meses","FECAL","GO:0046915, GO:0015075, GO:0008324, GO:0046873, GO:0098660, GO:0005215, GO:0022890, GO:0006811, GO:0006812, GO:0000041, GO:0098655, GO:0030001, GO:0055085, GO:0005381, GO:0022857, GO:0034220, GO:0006810, GO:0009987, GO:0098662, GO:0051179, GO:0051234, GO:0006826, GO:0015318, GO:0034755","GO:0005215","transporter activity"
"836","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015297","DOWN","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"837","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015297","UP","molecular_function","CU",4.56967796935714e-13,"control","CU.3.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"838","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015562","DOWN","molecular_function","CU",0.00103423689544222,"control","CU.3.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0006810, GO:0005215, GO:0009987","GO:0051179","localization"
"839","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015562","UP","molecular_function","CU",7.03939308893349e-05,"control","CU.3.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0006810, GO:0005215, GO:0009987","GO:0051179","localization"
"840","fecal.Control.control_vs_fecal.CU.3.meses","GO:0015813","UP","biological_process","CU",0.00629558759995536,"control","CU.3.meses","FECAL","GO:0071705, GO:0055085, GO:1902475, GO:1905039, GO:0051938, GO:0046942, GO:1903825, GO:0006810, GO:0006865, GO:0003333, GO:0009987, GO:0006835, GO:0051179, GO:0051234, GO:0015807, GO:0015849, GO:0015800, GO:0015711, GO:0071702","GO:0009987","cellular process"
"841","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016052","DOWN","biological_process","CU",0,"control","CU.3.meses","FECAL","GO:0005975, GO:0009056, GO:0008152, GO:1901575, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"842","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016052","UP","biological_process","CU",0,"control","CU.3.meses","FECAL","GO:0005975, GO:0009056, GO:0008152, GO:1901575, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"843","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016114","DOWN","biological_process","CU",7.69534701661611e-07,"control","CU.3.meses","FECAL","GO:0008152, GO:0008610, GO:1901576, GO:0044255, GO:0009058, GO:0008299, GO:0006721, GO:0044238, GO:0044249, GO:0044237, GO:0009987, GO:0006720, GO:0006629, GO:0071704","GO:0008152","metabolic process"
"844","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016485","UP","biological_process","CU",0.00269293538035473,"control","CU.3.meses","FECAL","GO:0019538, GO:0008152, GO:1901576, GO:1901564, GO:0009059, GO:0009058, GO:0044249, GO:0044238, GO:0044237, GO:0009987, GO:0043170, GO:0006807, GO:0006508, GO:0010467, GO:0051604, GO:0071704","GO:0008152","metabolic process"
"845","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016746","DOWN","molecular_function","CU",7.80488342463044e-08,"control","CU.3.meses","FECAL","GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"846","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016757","DOWN","molecular_function","CU",9.0299104373595e-06,"control","CU.3.meses","FECAL","GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"847","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016757","UP","molecular_function","CU",0.000129403444839582,"control","CU.3.meses","FECAL","GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"848","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016783","DOWN","molecular_function","CU",0.00705909625728035,"control","CU.3.meses","FECAL","GO:0003824, GO:0016782, GO:0016740","GO:0003824","catalytic activity"
"849","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016787","DOWN","molecular_function","CU",1.35591719670329e-10,"control","CU.3.meses","FECAL","GO:0003824","GO:0003824","catalytic activity"
"850","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016787","UP","molecular_function","CU",3.89396117689581e-13,"control","CU.3.meses","FECAL","GO:0003824","GO:0003824","catalytic activity"
"851","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016798","DOWN","molecular_function","CU",5.5333609746272e-08,"control","CU.3.meses","FECAL","GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"852","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016798","UP","molecular_function","CU",0.000196253612381921,"control","CU.3.meses","FECAL","GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"853","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016836","DOWN","molecular_function","CU",4.48223097902503e-05,"control","CU.3.meses","FECAL","GO:0016835, GO:0003824, GO:0016829","GO:0003824","catalytic activity"
"854","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016836","UP","molecular_function","CU",0.00125511917711981,"control","CU.3.meses","FECAL","GO:0016835, GO:0003824, GO:0016829","GO:0003824","catalytic activity"
"855","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016887","DOWN","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0140657, GO:0003824, GO:0016817, GO:0016818, GO:0017111, GO:0016462, GO:0016787","GO:0140657","ATP-dependent activity"
"856","fecal.Control.control_vs_fecal.CU.3.meses","GO:0016887","UP","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0140657, GO:0003824, GO:0016817, GO:0016818, GO:0017111, GO:0016462, GO:0016787","GO:0140657","ATP-dependent activity"
"857","fecal.Control.control_vs_fecal.CU.3.meses","GO:0017038","DOWN","biological_process","CU",7.25689030729548e-05,"control","CU.3.meses","FECAL","GO:0071705, GO:0070727, GO:0015031, GO:0008104, GO:0006810, GO:0009987, GO:0045184, GO:0051234, GO:0051179, GO:0051641, GO:0033036, GO:0071702","GO:0009987","cellular process"
"858","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019277","DOWN","biological_process","CU",2.18760914807513e-06,"control","CU.3.meses","FECAL","GO:1901360, GO:1901362, GO:0006040, GO:0009058, GO:0044238, GO:0044237, GO:0044281, GO:0046483, GO:0018130, GO:0034641, GO:0055086, GO:0008152, GO:0009226, GO:1901576, GO:1901135, GO:0009225, GO:1901137, GO:0006793, GO:0044249, GO:0006139, GO:0009987, GO:0046349, GO:0006725, GO:0006807, GO:0019276, GO:0034654, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"859","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019288","DOWN","biological_process","CU",0.00055020055779764,"control","CU.3.meses","FECAL","GO:0019637, GO:0006081, GO:0044255, GO:0009058, GO:0006644, GO:0044238, GO:0044237, GO:0006720, GO:0019682, GO:0009240, GO:0008152, GO:1901576, GO:0008610, GO:0008654, GO:1901135, GO:0008299, GO:0006793, GO:0044249, GO:0009987, GO:0006796, GO:0006629, GO:0090407, GO:0071704, GO:0046490","GO:0008152","metabolic process"
"860","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019318","UP","biological_process","CU",0.000708496719864032,"control","CU.3.meses","FECAL","GO:0044281, GO:0005975, GO:0008152, GO:0044238, GO:0071704, GO:0005996","GO:0008152","metabolic process"
"861","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019350","DOWN","biological_process","CU",0.001678443961618,"control","CU.3.meses","FECAL","GO:0006082, GO:0009273, GO:0008152, GO:1901576, GO:1901135, GO:0044038, GO:0009059, GO:1901137, GO:0009058, GO:0044249, GO:0044237, GO:0009987, GO:0042546, GO:0043170, GO:0044281, GO:0044283, GO:0044085, GO:0046374, GO:0016053, GO:0071554, GO:0071840, GO:0071704","GO:0008152","metabolic process"
"862","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019829","DOWN","molecular_function","CU",1.22476322826272e-08,"control","CU.3.meses","FECAL","GO:0015399, GO:0042626, GO:0055085, GO:0022857, GO:0022804, GO:0034220, GO:0015075, GO:0022853, GO:0008324, GO:0006810, GO:0005215, GO:0009987, GO:0006811, GO:0006812, GO:0051179, GO:0051234, GO:0140657, GO:0098655","GO:0005215","transporter activity"
"863","fecal.Control.control_vs_fecal.CU.3.meses","GO:0019829","UP","molecular_function","CU",3.95683916772545e-05,"control","CU.3.meses","FECAL","GO:0015399, GO:0042626, GO:0055085, GO:0022857, GO:0022804, GO:0034220, GO:0015075, GO:0022853, GO:0008324, GO:0006810, GO:0005215, GO:0009987, GO:0006811, GO:0006812, GO:0051179, GO:0051234, GO:0140657, GO:0098655","GO:0005215","transporter activity"
"864","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030163","DOWN","biological_process","CU",9.52487459516604e-05,"control","CU.3.meses","FECAL","GO:0019538, GO:0009057, GO:0009056, GO:0008152, GO:1901565, GO:1901575, GO:1901564, GO:0044238, GO:0043170, GO:0006807, GO:0071704","GO:0008152","metabolic process"
"865","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030170","DOWN","molecular_function","CU",1.40910720129265e-10,"control","CU.3.meses","FECAL","GO:1901363, GO:0097159, GO:0043167, GO:0036094, GO:0070279, GO:0043168, GO:0005488, GO:0019842","GO:0005488","binding"
"866","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030245","DOWN","biological_process","CU",0,"control","CU.3.meses","FECAL","GO:0009251, GO:0009057, GO:0009056, GO:0008152, GO:1901575, GO:0044238, GO:0043170, GO:0005976, GO:0005975, GO:0051275, GO:0000272, GO:0044042, GO:0051273, GO:0016052, GO:0030243, GO:0071704","GO:0008152","metabolic process"
"867","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030246","DOWN","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0005488","GO:0005488","binding"
"868","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030246","UP","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0005488","GO:0005488","binding"
"869","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030259","DOWN","biological_process","CU",0.00673291334387391,"control","CU.3.meses","FECAL","GO:0070085, GO:0006629, GO:0008152, GO:0044255, GO:0044238, GO:0071704, GO:0044237, GO:0009987, GO:0030258","GO:0008152","metabolic process"
"870","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030976","UP","molecular_function","CU",3.18087476115873e-05,"control","CU.3.meses","FECAL","GO:0097159, GO:1901363, GO:1901681, GO:0043167, GO:0036094, GO:0043169, GO:0043168, GO:0005488, GO:0050997, GO:0019842","GO:0005488","binding"
"871","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030983","DOWN","molecular_function","CU",0,"control","CU.3.meses","FECAL","GO:0003676, GO:0003677, GO:0097159, GO:0003690, GO:0005488","GO:0005488","binding"
"872","fecal.Control.control_vs_fecal.CU.3.meses","GO:0030983","UP","molecular_function","CU",0.000222749385268366,"control","CU.3.meses","FECAL","GO:0003676, GO:0003677, GO:0097159, GO:0003690, GO:0005488","GO:0005488","binding"
"873","fecal.Control.control_vs_fecal.CU.3.meses","GO:0032049","UP","biological_process","CU",0.00417501493485626,"control","CU.3.meses","FECAL","GO:0019637, GO:0044255, GO:0009058, GO:0006644, GO:0044238, GO:0044237, GO:0046486, GO:0032048, GO:0008152, GO:0008654, GO:0008610, GO:1901576, GO:0045017, GO:0006650, GO:0006793, GO:0006655, GO:0044249, GO:0006796, GO:0009987, GO:0046471, GO:0006629, GO:0046474, GO:0090407, GO:0071704","GO:0008152","metabolic process"
"874","fecal.Control.control_vs_fecal.CU.3.meses","GO:0032300","DOWN","cellular_component","CU",4.85171656524936e-05,"control","CU.3.meses","FECAL","GO:0032991, GO:0110165, GO:0005622","GO:0032991","protein-containing complex"
"875","fecal.Control.control_vs_fecal.CU.3.meses","GO:0032790","UP","biological_process","CU",0.00590399868967163,"control","CU.3.meses","FECAL","GO:0016043, GO:1903008, GO:0071840, GO:0006996, GO:0009987, GO:0022411","GO:0009987","cellular process"
"876","fecal.Control.control_vs_fecal.CU.3.meses","GO:0033104","UP","cellular_component","CU",0.0102633337485513,"control","CU.3.meses","FECAL","GO:0032991","GO:0032991","protein-containing complex"
