"","ONTOLOGY","ONT_DESCRIPTION","FDR","EA_VALUE","sample","GROUP","GROUP_1","GROUP_2","UP_DOWN","Disease"
"1882","GO:0003896","molecular_function",0.0001814535143334,0.00241722003022718,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1883","GO:0006269","biological_process",0.00019255440183574,0.00254690751364298,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1884","GO:0008484","molecular_function",0.00019877089423003,0.00261061773055649,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1885","GO:0045277","cellular_component",0.00020696645577933,0.00266201682778247,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1886","GO:0003911","molecular_function",0.00021153504943272,0.00268376100130629,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1887","GO:0004645","molecular_function",0.00021095799457859,0.00268376100130629,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1888","GO:0004347","molecular_function",0.00021417720162419,0.00269892216911576,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1889","GO:0030163","biological_process",0.00021672326194588,0.00271267707066492,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1890","GO:0016052","biological_process",0.00023607898514677,0.0029119937695654,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1891","GO:0008270","molecular_function",0.00023733139569648,0.0029119937695654,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1892","GO:0032981","biological_process",0.00025181439378352,0.00306138579884568,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1893","GO:0015379","molecular_function",0.00025279003379208,0.00306138579884568,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1894","GO:0008137","molecular_function",0.00025913775273311,0.00311801231514365,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
"1895","GO:0019294","biological_process",0.00027000057766102,0.0032278915213962,"FECAL","fecal.CU.6.meses_vs_fecal.CU.debut","CU.6.meses","CU.debut","UP","CU"
